IPM,Habitat,log_size_bin,iteration,n_plants,prop_plants
Kernel-resampled,FF,pre-reproductive2,232,3.9665281848783494,0.3530591916644577
Kernel-resampled,FF,pre-reproductive2,233,3.6645915239796465,0.33340797224717766
Kernel-resampled,FF,pre-reproductive2,234,3.7043522618441567,0.3410817727411498
Kernel-resampled,FF,pre-reproductive2,235,3.611655445362092,0.33678615565628456
Kernel-resampled,FF,pre-reproductive2,236,3.46707816558318,0.32984225748929147
Kernel-resampled,FF,pre-reproductive2,237,3.169885967503915,0.3075714428918763
Kernel-resampled,FF,pre-reproductive2,238,3.163347874572852,0.3096655397635235
Kernel-resampled,FF,pre-reproductive2,239,3.2715749722496468,0.32395082734358904
Kernel-resampled,FF,pre-reproductive2,240,3.328940020933502,0.33330966037780585
Kernel-resampled,FF,pre-reproductive2,241,3.779569435795995,0.38476904718196336
Kernel-resampled,FF,pre-reproductive2,242,3.731853960802821,0.3863343395003355
Kernel-resampled,FF,pre-reproductive2,243,3.6782916846076255,0.38664596793124256
Kernel-resampled,FF,pre-reproductive2,244,3.597620259986467,0.3842286066151277
Kernel-resampled,FF,pre-reproductive2,245,3.236209553077872,0.35369420573997107
Kernel-resampled,FF,pre-reproductive2,246,3.1337434114601774,0.3460877135601264
Kernel-resampled,FF,pre-reproductive2,247,3.52435575807646,0.3979194640978609
Kernel-resampled,FF,pre-reproductive2,248,3.5105554458817343,0.4084370040142363
Kernel-resampled,FF,pre-reproductive2,249,3.238155828802217,0.3858595797559171
Kernel-resampled,FF,pre-reproductive2,250,2.879222423718011,0.35319061798796875
Kernel-resampled,FF,reproductive1,31,276.6282236509542,0.4150579947371977
Kernel-resampled,FF,reproductive1,32,267.7185685698472,0.40424062271741223
Kernel-resampled,FF,reproductive1,33,300.9144721207524,0.465538590804964
Kernel-resampled,FF,reproductive1,34,281.07652536667905,0.44255530349209765
Kernel-resampled,FF,reproductive1,35,270.3523987210508,0.4359058590576825
Kernel-resampled,FF,reproductive1,36,258.70107202066333,0.4230780231834487
Kernel-resampled,FF,reproductive1,37,251.63108656198563,0.41924122378327633
Kernel-resampled,FF,reproductive1,38,250.2219214583001,0.424724791254308
Kernel-resampled,FF,reproductive1,39,248.76289651545437,0.429767091506514
Kernel-resampled,FF,reproductive1,40,246.7336978870143,0.4354353742265072
Kernel-resampled,FF,reproductive1,41,244.34111905458934,0.43964527385786234
Kernel-resampled,FF,reproductive1,42,234.9929726790113,0.4280020731267798
Kernel-resampled,FF,reproductive1,43,255.8236206138971,0.46636509865888875
Kernel-resampled,FF,reproductive1,44,240.43106204991065,0.444171799229142
Kernel-resampled,FF,reproductive1,45,229.17125789449082,0.4311525194103193
Kernel-resampled,FF,reproductive1,46,212.333838348386,0.4096869698297402
Kernel-resampled,FF,reproductive1,47,197.88237033212107,0.395306732111107
Kernel-resampled,FF,reproductive1,48,199.0822427971705,0.40863309865531194
Kernel-resampled,FF,reproductive1,49,191.72470772981666,0.40238063859908985
Kernel-resampled,FF,reproductive1,50,185.78684841712706,0.39619852490107904
Kernel-resampled,FF,reproductive1,51,185.0145018524733,0.39995300096516323
Kernel-resampled,FF,reproductive1,52,179.64709884575234,0.39704470263803887
Kernel-resampled,FF,reproductive1,53,196.19700308480952,0.4377251842692507
Kernel-resampled,FF,reproductive1,54,181.79283599841375,0.4163479307517472
Kernel-resampled,FF,reproductive1,55,173.35301641074116,0.4058234765524285
Kernel-resampled,FF,reproductive1,56,169.69619940101254,0.40421875272234753
Kernel-resampled,FF,reproductive1,57,166.37403367600191,0.4056063801300335
Kernel-resampled,FF,reproductive1,58,177.77945137262964,0.441863015174935
Kernel-resampled,FF,reproductive1,59,160.9320327954463,0.41231280003393067
Kernel-resampled,FF,reproductive1,60,160.75541462845948,0.4243017997135457
Kernel-resampled,FF,reproductive1,61,153.10852410445798,0.4136213126128064
Kernel-resampled,FF,reproductive1,62,149.82571252395527,0.41097612305166614
Kernel-resampled,FF,reproductive1,63,144.22389000779683,0.4049907984389701
Kernel-resampled,FF,reproductive1,64,155.6648508619846,0.4420448477246158
Kernel-resampled,FF,reproductive1,65,160.91613423953945,0.47338376890920925
Kernel-resampled,FF,reproductive1,66,150.21505830147453,0.4510925919215231
Kernel-resampled,FF,reproductive1,67,134.50337988305765,0.4175581100824058
Kernel-resampled,FF,reproductive1,68,129.24539046748103,0.40961244479140213
Kernel-resampled,FF,reproductive1,69,129.51991286613395,0.4244038529415388
Kernel-resampled,FF,reproductive1,70,128.8081241480414,0.4341919994432207
Kernel-resampled,FF,reproductive1,71,128.5216969635185,0.44412701044982045
Kernel-resampled,FF,reproductive1,72,136.03962168509184,0.4828300411314048
Kernel-resampled,FF,reproductive1,73,137.2639125904648,0.4942983229750878
Kernel-resampled,FF,reproductive1,74,135.21016333344312,0.5043563020950298
Kernel-resampled,FF,reproductive1,75,127.48118679593472,0.4889404296482677
Kernel-resampled,FF,reproductive1,76,128.9645366944584,0.5016873182170521
Kernel-resampled,FF,reproductive1,77,118.17786594156061,0.46750007510077213
Kernel-resampled,FF,reproductive1,78,110.6982607866408,0.44432040495346226
Kernel-resampled,FF,reproductive1,79,102.74701455341712,0.4212969029748153
Kernel-resampled,FF,reproductive1,80,101.42790601637401,0.4276183229925509
Kernel-resampled,FF,reproductive1,81,95.31480543928478,0.412756212715197
Kernel-resampled,FF,reproductive1,82,95.46975132322747,0.4239958626830518
Kernel-resampled,FF,reproductive1,83,95.69904928461293,0.4362837109012947
Kernel-resampled,FF,reproductive1,84,91.38379829697158,0.42155994779795497
Kernel-resampled,FF,reproductive1,85,87.96640209102159,0.4111512834006421
Kernel-resampled,FF,reproductive1,86,85.18759256606698,0.4035153442360816
Kernel-resampled,FF,reproductive1,87,84.2021213159853,0.4074237038206329
Kernel-resampled,FF,reproductive1,88,81.80824315731192,0.40144965512383596
Kernel-resampled,FF,reproductive1,89,79.79274881885551,0.39483610931525315
Kernel-resampled,FF,reproductive1,90,78.06652611617585,0.3895899520393287
Kernel-resampled,FF,reproductive1,91,77.57129875782786,0.3944494269241882
Kernel-resampled,FF,reproductive1,92,79.665675515171,0.4119088491291397
Kernel-resampled,FF,reproductive1,93,88.22505290109676,0.45479007111935826
Kernel-resampled,FF,reproductive1,94,86.07766805761013,0.45153567999770633
Kernel-resampled,FF,reproductive1,95,85.21325798384191,0.4552418634915764
Kernel-resampled,FF,reproductive1,96,80.91593201674846,0.4343726621192801
Kernel-resampled,FF,reproductive1,97,88.83303348108237,0.4882706194397949
Kernel-resampled,FF,reproductive1,98,84.60388846597793,0.47578875028344303
Kernel-resampled,FF,reproductive1,99,79.49514357239845,0.4585250833458548
Kernel-resampled,FF,reproductive1,100,75.60170750256671,0.44184432818211833
Kernel-resampled,FF,reproductive1,101,72.36689749156545,0.42563788008144476
Kernel-resampled,FF,reproductive1,102,72.6559956787841,0.4322648906630324
Kernel-resampled,FF,reproductive1,103,72.00070254295977,0.43315434050403107
Kernel-resampled,FF,reproductive1,104,69.13458128314517,0.42061327643333163
Kernel-resampled,FF,reproductive1,105,66.49253402621568,0.41126428879957694
Kernel-resampled,FF,reproductive1,106,64.32644873957206,0.4002531304672135
Kernel-resampled,FF,reproductive1,107,72.24373937856458,0.4612547069426733
Kernel-resampled,FF,reproductive1,108,67.580229114791,0.44002245116885025
Kernel-resampled,FF,reproductive1,109,71.45499673993986,0.47980574982548424
Kernel-resampled,FF,reproductive1,110,63.65414742033078,0.44037686983176055
Kernel-resampled,FF,reproductive1,111,59.610750255639466,0.4220451140757536
Kernel-resampled,FF,reproductive1,112,56.81277087623405,0.41045492225460345
Kernel-resampled,FF,reproductive1,113,52.642510637927685,0.3909790502814535
Kernel-resampled,FF,reproductive1,114,51.08915860489816,0.3879858531228619
Kernel-resampled,FF,reproductive1,115,48.437883385129005,0.3805020664258485
Kernel-resampled,FF,reproductive1,116,47.33877673604579,0.37915938791426235
Kernel-resampled,FF,reproductive1,117,45.31591847129151,0.3748806703804487
Kernel-resampled,FF,reproductive1,118,45.30483712631158,0.3806727453552026
Kernel-resampled,FF,reproductive1,119,46.5088512269443,0.4041732627629447
Kernel-resampled,FF,reproductive1,120,44.060298372066086,0.39220814944183724
Kernel-resampled,FF,reproductive1,121,44.156888066220716,0.40544273457296726
Kernel-resampled,FF,reproductive1,122,44.78869205297391,0.42282258636215053
Kernel-resampled,FF,reproductive1,123,44.030668929886126,0.41985732989568625
Kernel-resampled,FF,reproductive1,124,47.13973518504099,0.4566094295847375
Kernel-resampled,FF,reproductive1,125,43.440696112455555,0.43324210839970323
Kernel-resampled,FF,reproductive1,126,42.04165933325946,0.42995679229831774
Kernel-resampled,FF,reproductive1,127,40.19993383352234,0.421647461721061
Kernel-resampled,FF,reproductive1,128,37.29702033216362,0.4014075001447762
Kernel-resampled,FF,reproductive1,129,35.80344572880019,0.3944562219235138
Kernel-resampled,FF,reproductive1,130,34.70507008184012,0.39038155426558
Kernel-resampled,FF,reproductive1,131,35.55694400570376,0.41069449122138724
Kernel-resampled,FF,reproductive1,132,35.264479693559935,0.4173692846277888
Kernel-resampled,FF,reproductive1,133,38.363183052295014,0.46937064583788973
Kernel-resampled,FF,reproductive1,134,39.254970810107395,0.486972576713021
Kernel-resampled,FF,reproductive1,135,39.541243114687845,0.4972533296771902
Kernel-resampled,FF,reproductive1,136,36.184362565253366,0.4640672416894236
Kernel-resampled,FF,reproductive1,137,33.84361304149348,0.4408259721054251
Kernel-resampled,FF,reproductive1,138,35.63754962597086,0.468761923986884
Kernel-resampled,FF,reproductive1,139,36.57810696724842,0.48691709946892503
Kernel-resampled,FF,reproductive1,140,34.964954084125544,0.47684261333742683
Kernel-resampled,FF,reproductive1,141,32.075408506665184,0.44834816451675535
Kernel-resampled,FF,reproductive1,142,29.465426113181454,0.4237931498387937
Kernel-resampled,FF,reproductive1,143,29.371549097911625,0.43282161109338835
Kernel-resampled,FF,reproductive1,144,27.43643827128168,0.4147603783067065
Kernel-resampled,FF,reproductive1,145,27.54845953265329,0.4256967362715485
Kernel-resampled,FF,reproductive1,146,26.888894432216524,0.4252304891367874
Kernel-resampled,FF,reproductive1,147,29.053501852339473,0.4645174343848251
Kernel-resampled,FF,reproductive1,148,27.262139644716637,0.44201259661905656
Kernel-resampled,FF,reproductive1,149,25.722265972475444,0.4256316850177128
Kernel-resampled,FF,reproductive1,150,25.18037522977209,0.4279850494846768
Kernel-resampled,FF,reproductive1,151,24.121500450560184,0.41774619141709796
Kernel-resampled,FF,reproductive1,152,23.244291019299062,0.40766887544938396
Kernel-resampled,FF,reproductive1,153,25.25218243601435,0.4456217155020567
Kernel-resampled,FF,reproductive1,154,23.49813812087814,0.4264386342623766
Kernel-resampled,FF,reproductive1,155,23.217010228303476,0.4300185869719529
Kernel-resampled,FF,reproductive1,156,23.18984072356968,0.4395536328598359
Kernel-resampled,FF,reproductive1,157,24.78980319050468,0.4716999907328055
Kernel-resampled,FF,reproductive1,158,23.914616667371774,0.4647249113342967
Kernel-resampled,FF,reproductive1,159,22.529688350411924,0.4448428233518466
Kernel-resampled,FF,reproductive1,160,22.352783715278,0.44794971856158716
Kernel-resampled,FF,reproductive1,161,21.9647258786956,0.44625148291935984
Kernel-resampled,FF,reproductive1,162,21.829088315237833,0.4514266435709213
Kernel-resampled,FF,reproductive1,163,21.43839214985183,0.44823984875657835
Kernel-resampled,FF,reproductive1,164,20.447717700224274,0.43217010823321556
Kernel-resampled,FF,reproductive1,165,19.700152259971436,0.41929784515254487
Kernel-resampled,FF,reproductive1,166,19.012701014159873,0.4069617999135738
Kernel-resampled,FF,reproductive1,167,21.326548509085324,0.46745186348975504
Kernel-resampled,FF,reproductive1,168,20.366884146378432,0.4534329961854272
Kernel-resampled,FF,reproductive1,169,19.585861688456603,0.44470837031888627
Kernel-resampled,FF,reproductive1,170,20.56344659221156,0.4745601056421733
Kernel-resampled,FF,reproductive1,171,19.770974034868985,0.4672851381670868
Kernel-resampled,FF,reproductive1,172,19.146087019888544,0.4631377986830206
Kernel-resampled,FF,reproductive1,173,18.060679522088257,0.44302242800739194
Kernel-resampled,FF,reproductive1,174,17.99302736673681,0.44783915461069956
Kernel-resampled,FF,reproductive1,175,17.712417812533147,0.44638713821974835
Kernel-resampled,FF,reproductive1,176,19.315906375324623,0.5005924229984813
Kernel-resampled,FF,reproductive1,177,18.431204430580557,0.4881186054701986
Kernel-resampled,FF,reproductive1,178,17.13669980249285,0.4587709284884533
Kernel-resampled,FF,reproductive1,179,16.080504320372178,0.43836391376456424
Kernel-resampled,FF,reproductive1,180,15.588255966680938,0.4362265971553246
Kernel-resampled,FF,reproductive1,181,15.395180370028841,0.4412127545098721
Kernel-resampled,FF,reproductive1,182,15.18777747964555,0.44437143305882165
Kernel-resampled,FF,reproductive1,183,14.415086867591846,0.43126129805709096
Kernel-resampled,FF,reproductive1,184,14.214310036266182,0.4275008374371578
Kernel-resampled,FF,reproductive1,185,14.078163157658603,0.4341486597632737
Kernel-resampled,FF,reproductive1,186,13.492895198758362,0.42195612185989656
Kernel-resampled,FF,reproductive1,187,13.129029995561986,0.41858997018180727
Kernel-resampled,FF,reproductive1,188,13.147824861904347,0.42676646733490525
Kernel-resampled,FF,reproductive1,189,13.276010332513614,0.4370655781953875
Kernel-resampled,FF,reproductive1,190,14.815624904982052,0.49596006882612076
Kernel-resampled,FF,reproductive1,191,13.97667005596498,0.4743863205702284
Kernel-resampled,FF,reproductive1,192,13.150455774205641,0.45942140916820295
Kernel-resampled,FF,reproductive1,193,14.11334660250479,0.5082809408382981
Kernel-resampled,FF,reproductive1,194,12.680343323154066,0.46783636992459254
Kernel-resampled,FF,reproductive1,195,12.877611880599103,0.48120703832543943
Kernel-resampled,FF,reproductive1,196,12.94772946216624,0.49101396378101386
Kernel-resampled,FF,reproductive1,197,12.710355772403702,0.4996507508155484
Kernel-resampled,FF,reproductive1,198,10.873317271011452,0.44057696073260016
Kernel-resampled,FF,reproductive1,199,9.869229306652603,0.41403529575228515
Kernel-resampled,FF,reproductive1,200,9.882072098960943,0.42710554139827644
Kernel-resampled,FF,reproductive1,201,10.192366506529655,0.4560939462237391
Kernel-resampled,FF,reproductive1,202,10.321141680190728,0.4702199626011984
Kernel-resampled,FF,reproductive1,203,9.554296338251397,0.4449117642651116
Kernel-resampled,FF,reproductive1,204,8.59119004994546,0.41116314679059895
Kernel-resampled,FF,reproductive1,205,7.699609451240632,0.3802579876390428
Kernel-resampled,FF,reproductive1,206,7.2136153297119545,0.37079897719177873
Kernel-resampled,FF,reproductive1,207,7.4006620623251065,0.3927980545535282
Kernel-resampled,FF,reproductive1,208,7.426819890896655,0.40783472902614576
Kernel-resampled,FF,reproductive1,209,8.01087872505514,0.44649790926096256
Kernel-resampled,FF,reproductive1,210,7.692006024930557,0.4357438147755985
Kernel-resampled,FF,reproductive1,211,7.6380850625545085,0.4456071455231
Kernel-resampled,FF,reproductive1,212,7.395017532638178,0.4415353923994261
Kernel-resampled,FF,reproductive1,213,7.368162498422018,0.44926725342556495
Kernel-resampled,FF,reproductive1,214,7.252802486521585,0.44809933275212566
Kernel-resampled,FF,reproductive1,215,7.772561795704112,0.48403470513951075
Kernel-resampled,FF,reproductive1,216,7.244769403455721,0.45698095004332906
Kernel-resampled,FF,reproductive1,217,6.8363368269260345,0.4355517421636576
Kernel-resampled,FF,reproductive1,218,7.318966996845409,0.4689611611233291
Kernel-resampled,FF,reproductive1,219,6.773896269678266,0.44372901487799277
Kernel-resampled,FF,reproductive1,220,6.385732555991563,0.42574796515478974
Kernel-resampled,FF,reproductive1,221,6.214268826833344,0.42061306764905376
Kernel-resampled,FF,reproductive1,222,5.7856045944759975,0.4041115090233341
Kernel-resampled,FF,reproductive1,223,5.558628227659836,0.3970546674012568
Kernel-resampled,FF,reproductive1,224,5.6530001811440505,0.41500946462715727
Kernel-resampled,FF,reproductive1,225,6.038081428166179,0.44776598845912513
Kernel-resampled,FF,reproductive1,226,5.68601900622734,0.4297776621765254
Kernel-resampled,FF,reproductive1,227,5.52608006453544,0.42391200711122773
Kernel-resampled,FF,reproductive1,228,5.824997949933537,0.46474802918499275
Kernel-resampled,FF,reproductive1,229,5.282080301276638,0.43608807818909934
Kernel-resampled,FF,reproductive1,230,5.0633540251329725,0.4248818348288092
Kernel-resampled,FF,reproductive1,231,4.9478136257079415,0.42941857717304643
Kernel-resampled,FF,reproductive1,232,4.910091110500191,0.4370453751169308
Kernel-resampled,FF,reproductive1,233,4.857685049531955,0.4419567396753263
Kernel-resampled,FF,reproductive1,234,4.778013635416114,0.43994016922618356
Kernel-resampled,FF,reproductive1,235,5.10843678365441,0.47636071928994256
Kernel-resampled,FF,reproductive1,236,4.960428394986753,0.4719128966165674
Kernel-resampled,FF,reproductive1,237,4.699173816088231,0.4559569920908193
Kernel-resampled,FF,reproductive1,238,5.0082906994668805,0.4902701518252918
Kernel-resampled,FF,reproductive1,239,4.647484851741579,0.4601932022218673
Kernel-resampled,FF,reproductive1,240,4.390987057929062,0.4396469734505056
Kernel-resampled,FF,reproductive1,241,4.192722200122823,0.4268289691310222
Kernel-resampled,FF,reproductive1,242,3.995776986347186,0.4136565575784185
Kernel-resampled,FF,reproductive1,243,3.8428796922512354,0.40394674094811295
Kernel-resampled,FF,reproductive1,244,3.724322828645289,0.397760538251103
Kernel-resampled,FF,reproductive1,245,3.6937396658574673,0.4036989248990843
Kernel-resampled,FF,reproductive1,246,4.057499902797447,0.448106523014687
Kernel-resampled,FF,reproductive1,247,3.821698156228479,0.43149108281287973
Kernel-resampled,FF,reproductive1,248,3.5498733059496312,0.41301145646711573
Kernel-resampled,FF,reproductive1,249,3.5342345645414617,0.42114040704991024
Kernel-resampled,FF,reproductive1,250,3.446083940439871,0.42272681211987423
Kernel-resampled,FF,reproductive2,31,151.51656118525784,0.22733819140009542
Kernel-resampled,FF,reproductive2,32,151.53939916014198,0.22881633280037544
Kernel-resampled,FF,reproductive2,33,99.87234770712685,0.15451045502823707
Kernel-resampled,FF,reproductive2,34,108.20541875038397,0.1703695528187377
Kernel-resampled,FF,reproductive2,35,128.1901972868536,0.2066889671977922
Kernel-resampled,FF,reproductive2,36,130.58259651238887,0.21355391519293998
Kernel-resampled,FF,reproductive2,37,145.5925804857849,0.24257102908304498
Kernel-resampled,FF,reproductive2,38,107.52523169169798,0.18251251256752213
Kernel-resampled,FF,reproductive2,39,114.00294310868607,0.19695346038053066
Kernel-resampled,FF,reproductive2,40,119.52438377747038,0.21093650857195959
Kernel-resampled,FF,reproductive2,41,124.05580933144152,0.22321478463473524
Kernel-resampled,FF,reproductive2,42,123.0594302800224,0.22413304822350658
Kernel-resampled,FF,reproductive2,43,99.19413901785283,0.18083038743034444
Kernel-resampled,FF,reproductive2,44,102.78467285349497,0.18988417172585784
Kernel-resampled,FF,reproductive2,45,76.13513545362194,0.14323722690210944
Kernel-resampled,FF,reproductive2,46,57.613467370775254,0.11116215414422162
Kernel-resampled,FF,reproductive2,47,60.09215872652663,0.12004523117352815
Kernel-resampled,FF,reproductive2,48,69.18477936618865,0.1420075963329039
Kernel-resampled,FF,reproductive2,49,73.22497236005442,0.15368030280771772
Kernel-resampled,FF,reproductive2,50,77.31691532864271,0.16488168061462163
Kernel-resampled,FF,reproductive2,51,73.4855380697263,0.15885652845722528
Kernel-resampled,FF,reproductive2,52,76.85872831309116,0.16986832030285604
Kernel-resampled,FF,reproductive2,53,64.0926701415227,0.14299390616012153
Kernel-resampled,FF,reproductive2,54,48.3173953215383,0.11065808754758716
Kernel-resampled,FF,reproductive2,55,54.036889976081206,0.12650162660114853
Kernel-resampled,FF,reproductive2,56,53.84018550394265,0.12824808515195102
Kernel-resampled,FF,reproductive2,57,53.32341611688182,0.1299981572211868
Kernel-resampled,FF,reproductive2,58,46.129609220310876,0.114653116890348
Kernel-resampled,FF,reproductive2,59,35.758320398714545,0.09161391273075123
Kernel-resampled,FF,reproductive2,60,44.95613180739136,0.11865832126477298
Kernel-resampled,FF,reproductive2,61,49.85559746181422,0.13468445198506668
Kernel-resampled,FF,reproductive2,62,49.2738954730672,0.13515967445131566
Kernel-resampled,FF,reproductive2,63,53.416907512322034,0.14999842274665043
Kernel-resampled,FF,reproductive2,64,45.4227883856485,0.12898807575361879
Kernel-resampled,FF,reproductive2,65,31.807567587502525,0.09357163776997185
Kernel-resampled,FF,reproductive2,66,35.574336709823896,0.10682896863853182
Kernel-resampled,FF,reproductive2,67,28.027648346297212,0.08701024378502097
Kernel-resampled,FF,reproductive2,68,30.664913260401722,0.09718513011935846
Kernel-resampled,FF,reproductive2,69,37.77849167241579,0.12379052046355565
Kernel-resampled,FF,reproductive2,70,43.96506216248713,0.14819933425966314
Kernel-resampled,FF,reproductive2,71,46.791311670134476,0.161694763281732
Kernel-resampled,FF,reproductive2,72,31.61368138117823,0.11220286334611403
Kernel-resampled,FF,reproductive2,73,29.39188652861914,0.10584253316104109
Kernel-resampled,FF,reproductive2,74,22.165431878413123,0.08268073183941367
Kernel-resampled,FF,reproductive2,75,31.737400346833027,0.12172539769605024
Kernel-resampled,FF,reproductive2,76,29.044420671950085,0.11298623551527615
Kernel-resampled,FF,reproductive2,77,34.816986445905044,0.13773259187377931
Kernel-resampled,FF,reproductive2,78,38.76874272895109,0.1556098835379622
Kernel-resampled,FF,reproductive2,79,29.487505759398825,0.12090857244740837
Kernel-resampled,FF,reproductive2,80,37.56245063211912,0.15836265163755064
Kernel-resampled,FF,reproductive2,81,28.29844855385096,0.1225450799272073
Kernel-resampled,FF,reproductive2,82,32.65364801626288,0.1450198776943463
Kernel-resampled,FF,reproductive2,83,34.72301546544754,0.15829923237684934
Kernel-resampled,FF,reproductive2,84,36.958151464590834,0.17049057592781347
Kernel-resampled,FF,reproductive2,85,38.61769719109705,0.18049750114444552
Kernel-resampled,FF,reproductive2,86,39.32601329874518,0.18627888540656906
Kernel-resampled,FF,reproductive2,87,44.59825299490577,0.2157948652021027
Kernel-resampled,FF,reproductive2,88,44.83618397253576,0.22002025588340202
Kernel-resampled,FF,reproductive2,89,44.920440336815,0.2222784921419428
Kernel-resampled,FF,reproductive2,90,44.88924905867461,0.22401919565147427
Kernel-resampled,FF,reproductive2,91,48.7853649337242,0.24807318619830399
Kernel-resampled,FF,reproductive2,92,47.21454849589308,0.24412132587003177
Kernel-resampled,FF,reproductive2,93,37.79127778783338,0.19480972068203212
Kernel-resampled,FF,reproductive2,94,40.089578591302974,0.21029699733420104
Kernel-resampled,FF,reproductive2,95,40.1384442176965,0.21443494328994797
Kernel-resampled,FF,reproductive2,96,40.88199590177935,0.2194626070540686
Kernel-resampled,FF,reproductive2,97,26.826505024138363,0.1474518398421039
Kernel-resampled,FF,reproductive2,98,31.09481337157,0.17486858656981913
Kernel-resampled,FF,reproductive2,99,37.53356603424865,0.21649223739620402
Kernel-resampled,FF,reproductive2,100,37.671215580933506,0.22016451069701323
Kernel-resampled,FF,reproductive2,101,37.61513951144508,0.22123966613996865
Kernel-resampled,FF,reproductive2,102,37.261528474285484,0.22168646071665854
Kernel-resampled,FF,reproductive2,103,38.35951116847459,0.23076981439623878
Kernel-resampled,FF,reproductive2,104,38.40389372714613,0.23364844725414588
Kernel-resampled,FF,reproductive2,105,35.71805844716102,0.22092047054157715
Kernel-resampled,FF,reproductive2,106,35.81364271877126,0.2228402607713719
Kernel-resampled,FF,reproductive2,107,23.584608966237077,0.15058068686166304
Kernel-resampled,FF,reproductive2,108,25.26178618907262,0.16448232309094502
Kernel-resampled,FF,reproductive2,109,16.971183131400462,0.1139580381960292
Kernel-resampled,FF,reproductive2,110,13.289177956456058,0.09193818200810866
Kernel-resampled,FF,reproductive2,111,15.917523905245432,0.11269633687855314
Kernel-resampled,FF,reproductive2,112,18.114011812563383,0.130868204376824
Kernel-resampled,FF,reproductive2,113,13.953887875747077,0.10363635326812841
Kernel-resampled,FF,reproductive2,114,15.829511906831874,0.12021389369880595
Kernel-resampled,FF,reproductive2,115,16.097462213794877,0.12645304064713628
Kernel-resampled,FF,reproductive2,116,17.450911677389183,0.1397728764103554
Kernel-resampled,FF,reproductive2,117,17.22008951081737,0.14245498971660955
Kernel-resampled,FF,reproductive2,118,16.59702920654606,0.1394561171289822
Kernel-resampled,FF,reproductive2,119,17.38043080911263,0.15104018360004098
Kernel-resampled,FF,reproductive2,120,13.068505103493306,0.11633090087882593
Kernel-resampled,FF,reproductive2,121,16.476745217724805,0.15128730602387677
Kernel-resampled,FF,reproductive2,122,17.210841188607976,0.16247700147681052
Kernel-resampled,FF,reproductive2,123,16.485805688768696,0.15720148082890917
Kernel-resampled,FF,reproductive2,124,13.858703081239064,0.1342395005799036
Kernel-resampled,FF,reproductive2,125,14.225411301200644,0.14187266173246313
Kernel-resampled,FF,reproductive2,126,17.619768293754053,0.18019600502849026
Kernel-resampled,FF,reproductive2,127,13.055871422119845,0.13693990314737348
Kernel-resampled,FF,reproductive2,128,9.910805474052731,0.10666459718043352
Kernel-resampled,FF,reproductive2,129,11.082227381004312,0.12209588921470463
Kernel-resampled,FF,reproductive2,130,12.176655949662774,0.1369696665120388
Kernel-resampled,FF,reproductive2,131,12.900342403736003,0.1490032315272698
Kernel-resampled,FF,reproductive2,132,15.435289193599266,0.1826828487117039
Kernel-resampled,FF,reproductive2,133,10.313244635903,0.12618176882870397
Kernel-resampled,FF,reproductive2,134,9.207665660522009,0.11422453207026437
Kernel-resampled,FF,reproductive2,135,8.545221611082823,0.1074609588427949
Kernel-resampled,FF,reproductive2,136,10.212967483351587,0.13098209595141333
Kernel-resampled,FF,reproductive2,137,11.50126770792978,0.14980839993581088
Kernel-resampled,FF,reproductive2,138,9.906425533149894,0.13030511753726193
Kernel-resampled,FF,reproductive2,139,8.817250000447794,0.11737266226911519
Kernel-resampled,FF,reproductive2,140,10.908385000212267,0.148765612512375
Kernel-resampled,FF,reproductive2,141,8.230751202367982,0.11504895388655578
Kernel-resampled,FF,reproductive2,142,8.725091262887958,0.12549059683464334
Kernel-resampled,FF,reproductive2,143,9.613179874383716,0.141660624950052
Kernel-resampled,FF,reproductive2,144,9.670059674069883,0.14618361060603843
Kernel-resampled,FF,reproductive2,145,10.243384000698274,0.15828744007645318
Kernel-resampled,FF,reproductive2,146,12.229088906647146,0.19339513830067728
Kernel-resampled,FF,reproductive2,147,10.022453588510485,0.16024245376124915
Kernel-resampled,FF,reproductive2,148,10.780941301291397,0.17479595954989363
Kernel-resampled,FF,reproductive2,149,8.05985218082279,0.13336805040380922
Kernel-resampled,FF,reproductive2,150,10.032138050686747,0.17051394432691852
Kernel-resampled,FF,reproductive2,151,10.356785959237842,0.17936313284745134
Kernel-resampled,FF,reproductive2,152,10.580264523126278,0.18556145836062457
Kernel-resampled,FF,reproductive2,153,8.756506778639235,0.15452484482836193
Kernel-resampled,FF,reproductive2,154,8.693137307450124,0.15776099288269096
Kernel-resampled,FF,reproductive2,155,9.551818530459107,0.17691595373779886
Kernel-resampled,FF,reproductive2,156,9.793958687468033,0.1856403488265549
Kernel-resampled,FF,reproductive2,157,8.071038918426241,0.15357560339502896
Kernel-resampled,FF,reproductive2,158,9.150508147608363,0.17781882715113595
Kernel-resampled,FF,reproductive2,159,9.51451299850609,0.18786157887514268
Kernel-resampled,FF,reproductive2,160,9.727264439319255,0.19493435016726743
Kernel-resampled,FF,reproductive2,161,10.320497376119048,0.20967879517338153
Kernel-resampled,FF,reproductive2,162,10.338286663568582,0.21379628784363802
Kernel-resampled,FF,reproductive2,163,10.785045701286863,0.22549672662886808
Kernel-resampled,FF,reproductive2,164,10.878688289015319,0.2299251175229008
Kernel-resampled,FF,reproductive2,165,10.762089376262464,0.2290602034571529
Kernel-resampled,FF,reproductive2,166,10.778761797698628,0.23071652464130085
Kernel-resampled,FF,reproductive2,167,7.124627659960279,0.15616312573505706
